Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1295347,2020-06-21 00:25:23,639023984367,fraud_Kuvalis Ltd,gas_transport,45.44,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,dcda96249cdbbd45a1e16cdad4b713b7,1371774323,44.469417,-75.60512299999999,0,13646.0
1295348,2020-06-21 00:25:34,5456776410929288,fraud_Koss and Sons,gas_transport,68.46,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,e6ae4ec4e24a3fa0a90e8170bbe3edd6,1371774334,41.809782,-79.496892,0,16340.0
1295349,2020-06-21 00:26:07,4518350514020532,fraud_Funk Group,grocery_net,102.07,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,76848b40cb2522dc6241baccda68352a,1371774367,26.582418,-82.615211,0,
1295350,2020-06-21 00:26:28,4149635823017,fraud_Kemmer-Reinger,grocery_net,35.84,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,936d0233f44387fd625bc30a05cfd2db,1371774388,34.708502,-85.963082,0,35752.0
1295351,2020-06-21 00:27:49,3560246577314524,"fraud_Swaniawski, Lowe and Robel",shopping_pos,1.14,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,7335de886da18c4aaf1b0603c30c12a9,1371774469,37.357866,-97.625305,0,67031.0
1295352,2020-06-21 00:28:13,4149238353975790,"fraud_Monahan, Bogisich and Ledner",misc_pos,49.07,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,cb1b7bf749c16f2bcb0f87f8347d4280,1371774493,40.441128000000006,-79.76875600000001,0,15146.0
1295353,2020-06-21 00:28:41,3565423334076143,fraud_Reynolds-Schinner,misc_pos,224.59,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,1d467c0cdfda0628938a3116958c253e,1371774521,38.655725,-87.646294,0,62439.0
1295354,2020-06-21 00:28:46,213156747557083,fraud_Kemmer-Reinger,grocery_net,57.51,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,b6c0c1d306125e90c6c507769905ce37,1371774526,34.938345,-118.927533,0,93243.0
1295355,2020-06-21 00:30:44,3518758680062249,fraud_Kling Inc,gas_transport,67.04,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,04a271034a6a849012662370ac3cec0a,1371774644,39.530252,-109.331793,0,
1295356,2020-06-21 00:31:20,30175986190993,fraud_Sporer Inc,gas_transport,45.07,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,227b88c65edc4a15677660ed12d128ac,1371774680,46.801296,-96.072039,0,56554.0
1295357,2020-06-21 00:31:36,4006047418382,fraud_Price Inc,shopping_net,6.29,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,82a1a3e30b0d6d62eadeede3a51fbb6a,1371774696,37.775748,-84.337287,0,40475.0
1295358,2020-06-21 00:32:12,36722699017270,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,193.36,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,84b0f8a472aa19ccd29ebab19ed07e2c,1371774732,33.47834,-111.461244,0,85219.0
1295359,2020-06-21 00:32:15,630441765090,fraud_Dooley-Thompson,misc_net,4.89,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,24013a231dcd7b034a0142d056cf34f7,1371774735,32.040226000000004,-99.438228,0,
1295360,2020-06-21 00:32:39,213112402583773,fraud_Erdman-Kertzmann,gas_transport,61.23,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,2f125f64525647b6cec670b2f8122ba9,1371774759,33.388058,-81.725931,0,29809.0
1295361,2020-06-21 00:32:47,342319985983023,fraud_Doyle Ltd,grocery_pos,111.74,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,0660636799b553f3624b146f85a54555,1371774767,42.586863,-75.17598199999999,0,13415.0
1295362,2020-06-21 00:34:23,30364087349027,fraud_DuBuque LLC,grocery_pos,118.7,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,8f038ba514fca21d386596935434ad20,1371774863,35.636617,-96.648494,0,74079.0
1295363,2020-06-21 00:35:34,4769426683924058915,"fraud_Tillman, Dickinson and Labadie",gas_transport,57.94,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,bb7b8a931fa88e86bfddcc817a372552,1371774934,40.310511,-77.066659,0,17050.0
1295364,2020-06-21 00:38:00,372382441451095,fraud_Kling Inc,gas_transport,82.99,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,d2732a3de14cca26900b0ed3d995fb36,1371775080,41.968771,-74.14767900000001,0,12491.0
1295365,2020-06-21 00:38:09,36890292963032,"fraud_Reichert, Huels and Hoppe",shopping_net,7.4,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,348abf7765a490c59f53d0e041fa91c4,1371775089,32.856501,-81.65545999999999,0,30467.0
1295366,2020-06-21 00:38:38,2383461948823908,fraud_Kiehn-Emmerich,grocery_pos,95.89,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,fac4ca80feb34b7d914864265deb57db,1371775118,43.416472,-71.857597,0,3216.0
1295367,2020-06-21 00:40:11,6011917798331152,"fraud_Schaefer, McGlynn and Bosco",gas_transport,52.48,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,2335d4bcec06efcd2e7bdec7bd4c7f3e,1371775211,42.810414,-71.87832,0,3084.0
1295368,2020-06-21 00:40:49,36721445180895,"fraud_Goyette, Howell and Collier",shopping_pos,9.39,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,6f5d16452453350249469aa4be3bb4cb,1371775249,43.153239,-74.236227,0,12117.0
1295369,2020-06-21 00:41:01,4992346398065154184,fraud_Bernhard Inc,gas_transport,74.29,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,6d427d735c9f9b2fd480f2c24b6525de,1371775261,40.743634,-89.553379,0,61616.0
1295370,2020-06-21 00:41:49,4428154703770710,fraud_Conroy Ltd,shopping_pos,6.92,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,3dd4504cb72e5a2ee202b3717e975d1d,1371775309,46.966614,-118.04864,0,99105.0
1295371,2020-06-21 00:42:27,30230540139182,fraud_Wiza LLC,misc_pos,32.54,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,09328f1e1633e2d8660c1f27e1a4a5d3,1371775347,40.075140000000005,-77.44074300000001,0,17266.0
1295372,2020-06-21 00:42:47,375848982312810,"fraud_Herman, Treutel and Dickens",misc_net,9.44,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,2c06488d7dbc2b9c71d1015428fbd98a,1371775367,31.140221,-97.144347,0,76501.0
1295373,2020-06-21 00:43:25,213154573301411,fraud_Bashirian Group,shopping_net,107.53,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,1c618ad284f8d6840c4c333f1cf647dd,1371775405,37.264297,-87.396287,0,42464.0
1295374,2020-06-21 00:43:27,3526826139003047,fraud_Luettgen PLC,gas_transport,60.54,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,c99fcd133ed8f68bf4e98e3666715110,1371775407,44.016891,-85.958049,0,49402.0
1295375,2020-06-21 00:45:15,3593118134380341,fraud_Murray Ltd,grocery_net,16.36,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,d87743a1c5569d334d88367479384be0,1371775515,44.885741,-67.209751,0,4628.0
1295376,2020-06-21 00:45:40,3520550088202337,"fraud_Greenholt, Jacobi and Gleason",gas_transport,89.36,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,f566eea539baf2ba55e85130df5f081e,1371775540,46.884493,-89.229638,0,49953.0
1295377,2020-06-21 00:45:52,4908846471916297,fraud_Turcotte-Halvorson,misc_pos,157.09,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,cf61601980b44bea43f05f5cd315c802,1371775552,31.420349,-96.607629,0,76687.0
1295378,2020-06-21 00:48:04,3565943051129759,fraud_Daugherty-Thompson,food_dining,48.53,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963-05-23,0b5c309e66c868e77c8201d425a169af,1371775684,43.091204,-94.504271,0,50528.0
1295379,2020-06-21 00:48:11,4195740185974,"fraud_Lakin, Ferry and Beatty",food_dining,51.55,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,666ac3117b53a9668492b3f6cc1183f6,1371775691,45.451307,-123.237545,0,97119.0
1295380,2020-06-21 00:48:12,4634955908138648,"fraud_Reilly, Heaney and Cole",gas_transport,67.76,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,a49c781c4c666f0515259c94147f2d6f,1371775692,42.249012,-97.368024,0,68771.0
1295381,2020-06-21 00:49:13,4742883543039288059,"fraud_Rippin, Kub and Mann",misc_net,5.55,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,4ab342228f1e4725f91d1abb69ac3206,1371775753,20.870785,-155.17275,0,
1295382,2020-06-21 00:50:24,6534628260579800,"fraud_Schaefer, Maggio and Daugherty",gas_transport,63.19,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,7a028ee5f9874ce7ef8a5deff924023a,1371775824,44.00313,-72.53666,0,5038.0
1295383,2020-06-21 00:50:33,180018375329178,fraud_Vandervort-Funk,grocery_pos,227.04,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,36bd0acfb32173034a6f69efce19f574,1371775833,43.240840000000006,-83.975204,0,48417.0
1295384,2020-06-21 00:50:48,4518350514020532,fraud_Sporer Inc,gas_transport,71.33,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,c508d534b0fd453200c2b2f485ef99f1,1371775848,26.630639,-81.562088,0,33972.0
1295385,2020-06-21 00:51:00,4512828414983801773,"fraud_Olson, Becker and Koch",gas_transport,88.05,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,59ae92b8331477a979ba80cf0715cb60,1371775860,40.860774,-79.29516600000001,0,16222.0
1295386,2020-06-21 00:52:38,3564839259330465,fraud_Predovic Inc,shopping_net,1.31,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,37b9e0d4003ccf4909b63f277dc107ef,1371775958,38.709494,-121.24872,0,95610.0
1295387,2020-06-21 00:53:06,4512828414983801773,fraud_Prohaska-Murray,gas_transport,32.86,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,8ee5d63979659936ec3b07dd0e528bd3,1371775986,39.33681,-80.25431800000001,0,26404.0
1295388,2020-06-21 00:53:51,180048185037117,"fraud_Tromp, Kerluke and Glover",grocery_net,25.31,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,c639d45cf09190e63d7e6074116573ad,1371776031,40.73965,-73.600738,0,11514.0
1295389,2020-06-21 00:54:06,4155021259183870,fraud_Kris-Weimann,misc_net,17.12,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,d3fef960208c0f9ec73e53ef81b0276d,1371776046,34.004426,-99.332077,0,76384.0
1295390,2020-06-21 00:54:07,4727244663135968,fraud_Spinka Inc,grocery_net,73.47,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,b9aeec6cfc9f5a51ea6174a01f26550a,1371776047,31.861864,-86.808438,0,36030.0
1295391,2020-06-21 00:54:16,30343344410970,fraud_Harber Inc,gas_transport,85.18,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,2a8a49c31f764e46cc97a64617d752e6,1371776056,40.743343,-78.157964,0,16877.0
1295392,2020-06-21 00:54:33,4661996144291811856,"fraud_Stroman, Hudson and Erdman",gas_transport,60.6,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,6ed93eb960a36d62ab57b673865c094e,1371776073,41.704209000000006,-80.07015,0,16433.0
1295393,2020-06-21 00:55:15,213161869125933,"fraud_Christiansen, Goyette and Schamberger",gas_transport,34.68,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,a076ddd9ce9a910756bd53e115e85e5b,1371776115,44.624219,-71.49176899999999,0,3582.0
1295394,2020-06-21 00:56:59,3586008444788268,fraud_Spencer-Runolfsson,misc_pos,119.44,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,2e713e217f6b3c16cd85b2a0b5d112af,1371776219,47.888374,-122.031626,0,98296.0
1295395,2020-06-21 00:57:41,4657269323674365,fraud_Kutch LLC,gas_transport,75.46,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,4da8370931f86e98755dc31117ceb460,1371776261,29.718253000000004,-85.858352,0,
1295396,2020-06-21 00:57:43,3519232971341141,fraud_Sporer Inc,gas_transport,48.35,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,2ae700242dd0ecc0b7afe3357f617915,1371776263,40.278797,-80.924686,0,43976.0
1295397,2020-06-21 00:57:53,30044330818990,fraud_Kutch and Sons,grocery_pos,204.55,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,77608e45523566c8129cf29528ac83a3,1371776273,25.514308,-82.651953,0,
1295398,2020-06-21 00:58:18,3533012926413100,fraud_Ruecker Group,misc_net,1.35,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,e85882f44a4c089f491250f1b2691d47,1371776298,43.4892,-74.90719,0,
1295399,2020-06-21 01:00:08,3524574586339330,fraud_Kassulke PLC,shopping_net,977.01,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,a83b093f0c1d9068fa0089f7c722615f,1371776408,26.888686,-80.834389,1,
1295400,2020-06-21 01:00:23,376262134119629,fraud_Mohr-Bayer,shopping_net,3.83,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,1b78d468990e3f822da5efe141d606df,1371776423,27.407563,-81.77866800000001,0,33890.0
1295401,2020-06-21 01:00:47,3595192916105588,fraud_Corwin-Collins,gas_transport,42.53,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,bd9e85f8608b06248b962c02f139ae46,1371776447,35.152538,-78.227746,0,28341.0
1295402,2020-06-21 01:01:25,3564839259330465,"fraud_Reilly, Heaney and Cole",gas_transport,78.86,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,9341b3f14b9d3041bd7f5e03c6cd97c2,1371776485,37.873875,-122.816812,0,94924.0
1295403,2020-06-21 01:02:27,4079773899158,fraud_Corwin-Gorczany,misc_net,285.52,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,f9ae272e6a689e857b71a97adf6d8c1d,1371776547,44.051486,-117.389072,0,97918.0
1295404,2020-06-21 01:02:30,4657269323674365,fraud_Abernathy and Sons,food_dining,99.42,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,0abc7e4abb0f1cc4254eb7ba82ac6a80,1371776550,29.719094,-84.81473000000001,0,32328.0
1295405,2020-06-21 01:02:57,3589289942931264,fraud_Gutmann Ltd,grocery_net,126.4,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,66ab051825b36a03a90c13392cafff5c,1371776577,44.525772,-98.356594,0,57348.0
1295406,2020-06-21 01:03:25,213199865312311,"fraud_Robel, Cummerata and Prosacco",gas_transport,55.77,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,428c648a5d94145e0eb3f6aa0a90051f,1371776605,34.083692,-84.410824,0,30075.0
1295407,2020-06-21 01:03:38,180065479077096,"fraud_Tillman, Dickinson and Labadie",gas_transport,52.14,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,02d86163bb1fb6c40bb79c887fe00ff4,1371776618,40.428323,-77.170653,0,17068.0
1295408,2020-06-21 01:04:00,213178765398315,fraud_Brown PLC,misc_net,1.96,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,5e37d13c9acc02c6ebd38ae4224a1a45,1371776640,43.314942,-109.11736299999998,0,82512.0
1295409,2020-06-21 01:04:09,377234009633447,fraud_Hudson-Ratke,grocery_pos,111.11,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,25fe52a8765e0f334cd6242a5cf61886,1371776649,38.421633,-77.930061,0,22741.0
1295410,2020-06-21 01:04:33,4783226709001,fraud_Huels-Hahn,gas_transport,45.14,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,247ea4bbda7cfe23ca6c478a00ff2b1b,1371776673,38.777426,-99.017838,0,67640.0
1295411,2020-06-21 01:04:45,676148621961,fraud_Balistreri-Nader,misc_pos,413.02,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,bbd9e99a36f1efdcfdd2cf4f05565e76,1371776685,39.189721,-89.131729,0,62080.0
1295412,2020-06-21 01:06:05,38580485618059,fraud_Price Inc,shopping_net,4.81,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,e0f5eee69886acffa63a7a7b490775a7,1371776765,48.363543,-103.110791,0,58849.0
1295413,2020-06-21 01:06:12,36153880429415,fraud_Kilback LLC,food_dining,104.84,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,a376fabde4e7c256a6ee198d958bbfca,1371776772,28.533092,-81.204927,0,32825.0
1295414,2020-06-21 01:07:41,376944481517097,fraud_Jast and Sons,food_dining,162.59,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,8d99e8af6850e6a9b10b3d556f940ff9,1371776861,30.170348,-87.365266,0,
1295415,2020-06-21 01:07:43,375848982312810,"fraud_Kutch, Hermiston and Farrell",gas_transport,60.59,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,d809d7f9a27390930d2c715b637d7299,1371776863,31.396140000000003,-97.661457,0,76528.0
1295416,2020-06-21 01:08:09,3593399694467427,fraud_Conroy-Cruickshank,gas_transport,37.56,Douglas,Smith,M,85932 Marc Throughway Apt. 080,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,1964-08-18,7202767c5bad33933a95a19e2989a17c,1371776889,42.6892,-78.438226,0,14083.0
1295417,2020-06-21 01:08:35,6595970453799027,fraud_Kris-Padberg,shopping_pos,333.39,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,42e5e490216343e4678abaad8af88f02,1371776915,40.292153000000006,-73.799479,0,
1295418,2020-06-21 01:08:41,213180742685905,fraud_Friesen Inc,shopping_pos,1.22,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,bac0456be614d30391344d80b46c9305,1371776921,39.700897,-123.656592,0,95417.0
1295419,2020-06-21 01:09:30,4379260813815979609,fraud_Miller-Harris,misc_net,6.04,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,68cc904aa8b87235aa8de55f482194f0,1371776970,37.210207,-123.023346,0,
1295420,2020-06-21 01:10:55,3560246577314524,"fraud_Quitzon, Green and Bashirian",shopping_pos,649.21,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,87110b0e210460a5984fb93c38587cda,1371777055,37.651391,-97.91196,0,67111.0
1295421,2020-06-21 01:10:56,675990301623,fraud_Erdman-Kertzmann,gas_transport,42.88,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,e3e4288a41fcac17e695636ebdd1211e,1371777056,41.656799,-74.662042,0,12701.0
1295422,2020-06-21 01:11:27,5501083170975659,"fraud_Cormier, Stracke and Thiel",entertainment,2.48,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,839f4a05e73a21fd9de4f9bd01e9050a,1371777087,41.952643,-82.087244,0,
1295423,2020-06-21 01:14:01,375534208663984,"fraud_Osinski, Ledner and Leuschke",grocery_pos,100.5,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,0d38cc1e15d64fff828b14f7913c2304,1371777241,37.75284,-78.80699200000001,0,22971.0
